alpha,model,symbol,n_cal,n_test,qV,pihat_raw,pihat_cp,viol_raw,viol_cp,p_kup_raw,p_kup_cp,p_cc_raw,p_cc_cp,TL_raw,TL_cp,QS_raw,QS_cp,VaR_width,raw_width
0.01,Chronos-Small,FTSE100,4275,1833,0.0303292177099924,0.3715220949263502,0.011456628477905,681,21,0.0,0.5401659942376459,0.892094101887971,0.0721066349494173,Red,Green,0.002588597280489,0.0004611059226653,0.0318365945481642,0.001507376838171797
0.025,Chronos-Small,FTSE100,4275,1833,0.02197651544243,0.3807965084560829,0.022367703218767,698,41,0.0,0.4624819770308643,0.8590393318978581,0.0079841348262928,Red,Yellow,0.0026690661845297,0.000862722414735,0.0233301386460992,0.0013536232036691978
0.05,Chronos-Small,FTSE100,4275,1833,0.0154386890773655,0.3884342607746863,0.03873431533006,712,71,0.0,0.0214269202222714,0.9478245143703669,0.0066126363131088,Red,Red,0.0027574472106921,0.0013035548114232,0.0166503649201811,0.0012116758428155992
0.1,Chronos-Small,FTSE100,4275,1833,0.0105303938926335,0.4020731042007637,0.0731042007637752,737,134,0.0,6.012769627539161e-05,0.8393449723049711,3.6279229825297854e-05,Red,Red,0.002903027546819,0.0019074196924194,0.0114899606741895,0.000959566781555999
0.01,Chronos-Small,ICLN,2762,1185,0.0421239050003161,0.3721518987341772,0.0059071729957805,441,7,0.0,0.1252689371505659,0.4682182906077098,0.9592231783064726,Red,Green,0.0041400235286243,0.0005199484083078,0.0476226326102595,0.005498727609943403
0.025,Chronos-Small,ICLN,2762,1185,0.0312267034875343,0.379746835443038,0.0168776371308016,450,20,0.0,0.0572776774637527,0.3543759211665795,0.7091703435908676,Red,Yellow,0.004320195752575,0.0010581000778397,0.0364495305249255,0.005222827037391201
0.05,Chronos-Small,ICLN,2762,1185,0.0237091928907943,0.3856540084388186,0.0379746835443038,457,45,0.0,0.0477055913437745,0.2785908600124586,0.8307264476607218,Red,Red,0.0045326755680894,0.0017687126425519,0.0286717028525174,0.004962509961723101
0.1,Chronos-Small,ICLN,2762,1185,0.0155297316975895,0.3974683544303797,0.1029535864978903,471,122,0.0,0.7357790523053165,0.3472141094337382,0.3903709093648198,Red,Red,0.0049115446107524,0.0029607498527625,0.020039739197951,0.0045100075003615
0.01,Chronos-Small,NIKKEI,4134,1772,0.038378394714549,0.3899548532731377,0.0079006772009029,691,14,0.0,0.3565360551732943,0.8717081822311126,0.0154541640912416,Red,Green,0.0036523328624857,0.0005470961793257,0.0404992436204374,0.0021208489058884006
0.025,Chronos-Small,NIKKEI,4134,1772,0.0274621738986324,0.3961625282167043,0.0174943566591422,702,31,0.0,0.0325692566586994,0.9591125222733432,0.0006497281943239,Red,Yellow,0.0037709968958087,0.0010072433500313,0.0293781457581336,0.0019159718595011983
0.05,Chronos-Small,NIKKEI,4134,1772,0.0202203107701074,0.4051918735891648,0.0383747178329571,718,68,0.0,0.0194324068944771,0.8976288792255237,0.0044867343319048,Red,Red,0.0039089165128256,0.0015935762652459,0.0219145447553717,0.0016942339852643006
0.1,Chronos-Small,NIKKEI,4134,1772,0.0143565094984321,0.4204288939051919,0.0863431151241535,745,153,0.0,0.0502831014968379,0.7379575699237342,0.0847145169055114,Red,Red,0.0041356445007206,0.0024712309374879,0.015697752801542,0.001341243303109899
0.01,Chronos-Small,HSI,4160,1784,0.038717955520141,0.3800448430493273,0.0067264573991031,678,12,0.0,0.1395953650658582,0.6749845790637989,0.0080050289897009,Red,Green,0.0039197619050256,0.0005542961744213,0.0422934084261868,0.0035754529060458007
0.025,Chronos-Small,HSI,4160,1784,0.0261874008195615,0.3867713004484305,0.0173766816143497,690,31,0.0,0.0292342324351043,0.8345272986118197,0.2913372679040475,Red,Yellow,0.0040471056025596,0.0010150236602503,0.0295391816317294,0.0033517808121678976
0.05,Chronos-Small,HSI,4160,1784,0.0196555063274761,0.3940582959641255,0.0431614349775784,703,77,0.0,0.1751894766689041,0.9998436150939812,0.1779412960011592,Red,Red,0.0042090393111753,0.0016144276461627,0.0227870641074719,0.003131557779995797
0.1,Chronos-Small,HSI,4160,1784,0.0130407911375001,0.4019058295964126,0.117152466367713,717,209,0.0,0.0183875342047349,0.9865332356844954,0.1232183567546878,Red,Red,0.0044821171301642,0.002613128682713,0.0157906758717248,0.002749884734224701
0.01,Chronos-Small,BOVESPA,4186,1794,0.0418381945086304,0.3812709030100334,0.007803790412486,684,14,0.0,0.3308880330871898,0.6093524149775207,0.0004544743549733,Red,Green,0.0037419802698122,0.000709952797608,0.0444724468734923,0.0026342523648619012
0.025,Chronos-Small,BOVESPA,4186,1794,0.0314314464542032,0.3901895206243032,0.011705685618729,700,21,0.0,5.839255994655179e-05,0.3342907688331504,0.0058896988362893,Red,Green,0.0038667517278395,0.0012145314844489,0.0338555222429766,0.0024240757887734055
0.05,Chronos-Small,BOVESPA,4186,1794,0.0249856737287626,0.399108138238573,0.0245261984392419,716,44,0.0,4.470339898254849e-08,0.2652909866411319,0.2912152783578497,Red,Yellow,0.0040146579493362,0.0018452618694555,0.0269877779094784,0.002002104180715801
0.1,Chronos-Small,BOVESPA,4186,1794,0.0172261603411244,0.4158305462653289,0.0629877369007803,746,113,0.0,2.5407200454630186e-08,0.1820093101562688,0.1981435325342556,Red,Red,0.0042553692185107,0.0027407806688094,0.0188466341012915,0.0016204737601671002
0.01,Chronos-Small,NIFTY,2818,1208,0.0242198267630135,0.4263245033112582,0.0066225165562913,515,8,0.0,0.2087392166596435,0.3277184006895199,0.9480213926418524,Red,Green,0.0026008833666541,0.0003221587172256,0.0249953736158101,0.0007755468527965992
0.025,Chronos-Small,NIFTY,2818,1208,0.0196195834078841,0.4362582781456953,0.0107615894039735,527,13,0.0,0.0003589219622659,0.3521494627338098,0.8680171251141111,Red,Green,0.0026871101891365,0.0006259850367133,0.0202289045924079,0.0006093211845237985
0.05,Chronos-Small,NIFTY,2818,1208,0.0149647745925704,0.4470198675496689,0.0322847682119205,540,39,0.0,0.0025880760257785,0.65701365203657,0.388638704737083,Red,Yellow,0.0027837910978118,0.0010036694906192,0.0153997618884509,0.00043498729588049845
0.1,Chronos-Small,NIFTY,2818,1208,0.0105133122275686,0.4610927152317881,0.0877483443708609,557,106,0.0,0.1479985740805159,0.6900308881963002,0.0179316917310615,Red,Red,0.0029219614078412,0.0015962960103821,0.0106705504224566,0.00015723819488800035
0.01,Chronos-Small,ASX200,4276,1833,0.0264795140577378,0.4184397163120567,0.0103655210038188,767,19,0.0,0.8757598217094379,0.0198556636157024,0.0492173793589358,Red,Green,0.0029945221770588,0.0004632914189811,0.0272301143126467,0.0007506002549089001
0.025,Chronos-Small,ASX200,4276,1833,0.0189340756173404,0.4293507910529187,0.027823240589198,787,51,0.0,0.4468714358656258,0.0068044619096699,0.0109958840849426,Red,Yellow,0.0030783554952287,0.0008129924054429,0.0193913460218361,0.00045727040449570003
0.05,Chronos-Small,ASX200,4276,1833,0.0140358652870237,0.4369885433715221,0.0572831423895253,801,105,0.0,0.1616075921020674,0.009176989931072,9.180389362073438e-05,Red,Red,0.003148458776927,0.0012689052261087,0.0143526871316213,0.0003168218445976003
0.1,Chronos-Small,ASX200,4276,1833,0.0094852383521938,0.4511729405346427,0.1085651936715766,827,199,0.0,0.2272808209202087,0.0279976238499511,0.0592165100237087,Red,Red,0.0032542057180145,0.0019080600329463,0.0095690260863862,8.378773419239968e-05
0.01,Chronos-Small,CBU0,2277,976,0.0080380616830348,0.3524590163934426,0.0297131147540983,344,29,0.0,5.53471821596041e-07,0.5573586348078775,0.4110067521937951,Red,Yellow,0.0011555843939469,0.0001754312366616,0.0096050343607968,0.0015669726777620008
0.025,Chronos-Small,CBU0,2277,976,0.0062414152688829,0.3637295081967213,0.0502049180327868,355,49,0.0,8.73093798381408e-06,0.4158442070906274,0.9406479224889632,Red,Red,0.0012053250912174,0.0003439829420645,0.007727702093299,0.0014862868244161003
0.05,Chronos-Small,CBU0,2277,976,0.0045221235922902,0.3688524590163934,0.0942622950819672,360,92,0.0,1.3133381382424147e-08,0.3714652752464021,0.8676827794146273,Red,Red,0.0012676709110242,0.0005736106023087,0.0059359183543711,0.0014137947620809005
0.1,Chronos-Small,CBU0,2277,976,0.0031700582459556,0.3831967213114754,0.1506147540983606,374,147,0.0,7.662134623442896e-07,0.419135397579552,0.8817120325276708,Red,Red,0.0013816009729035,0.0009044253300999,0.0044488344044227,0.0012787761584670998
0.01,Chronos-Small,TLT,3803,1631,0.019462295131184,0.4015941140404659,0.0177805027590435,655,29,0.0,0.0044265156680401,0.9924276032388638,0.8302388727500005,Red,Yellow,0.0027944708634175,0.0003302941214339,0.0223878751441671,0.0029255800129831012
0.025,Chronos-Small,TLT,3803,1631,0.0154126147729732,0.4058859595340282,0.0361741263028816,662,59,0.0,0.0066804700758508,0.9664225860720516,0.4922555444489316,Red,Red,0.0029024560567036,0.000670676707359,0.0181703894618755,0.0027577746889023026
0.05,Chronos-Small,TLT,3803,1631,0.0123159739802855,0.4156958920907418,0.0680564071122011,678,111,0.0,0.0014754630635352,0.9991633071759214,0.2710382599443938,Red,Red,0.0030600722994165,0.001148416060005,0.0148527119942017,0.0025367380139162
0.1,Chronos-Small,TLT,3803,1631,0.008941328188459,0.4273451870018394,0.1256897608828939,697,205,0.0,0.0008391405096028,0.9352445130793332,0.7747555524215828,Red,Red,0.003275149828209,0.0018533733559794,0.0111328863041043,0.0021915581156453003
0.01,Chronos-Small,IBGL,2860,1226,0.0190971293668417,0.3841761827079935,0.0089722675367047,471,11,0.0,0.712815391558864,0.7449729853955736,0.9051343668973562,Red,Green,0.0022628063954497,0.0002441157352378,0.0218726130496744,0.002775483682832699
0.025,Chronos-Small,IBGL,2860,1226,0.0148392385351767,0.3915171288743883,0.0212071778140293,480,26,0.0,0.3826449822138076,0.5349385615808466,0.8569595038040573,Red,Yellow,0.0023570604982982,0.0005113402542552,0.017462445059546,0.002623206524369301
0.05,Chronos-Small,IBGL,2860,1226,0.0111166434827952,0.3955954323001631,0.0636215334420881,485,78,0.0,0.0354051902403086,0.7562418256792577,0.2807247786853679,Red,Red,0.0024569413628122,0.00090598559767,0.0136090723960187,0.0024924289132235
0.1,Chronos-Small,IBGL,2860,1226,0.0081610362807301,0.4143556280587275,0.1068515497553018,508,131,0.0,0.4284839406735639,0.7881089944256671,0.9546232051080508,Red,Red,0.0026421711882188,0.0015193324299801,0.0104089205057662,0.0022478842250360995
0.01,Chronos-Small,DJCI,1617,693,0.0185792424719598,0.391053391053391,0.0303030303030303,271,21,0.0,1.5183374822091976e-05,0.9004738371201648,0.9098958769200132,Red,Yellow,0.0027618873272511,0.0004490745556066,0.0202059473380344,0.0016267048660746006
0.025,Chronos-Small,DJCI,1617,693,0.0153007357975073,0.3953823953823954,0.0418470418470418,274,29,0.0,0.0094733878762394,0.8561468334217115,0.7909997941699441,Red,Red,0.0028225493438379,0.000780453250773,0.0168017430877387,0.0015010072902313983
0.05,Chronos-Small,DJCI,1617,693,0.0116376079287894,0.4126984126984127,0.0735930735930736,286,51,0.0,0.0075581018229019,0.8041794591391951,0.8027296344493767,Red,Red,0.0029077734945771,0.0012152697848665,0.0130001749827151,0.0013625670539256993
0.1,Chronos-Small,DJCI,1617,693,0.0085905458669546,0.4256854256854256,0.1197691197691197,295,83,0.0,0.0914396468697207,0.768562316823833,0.3782779889814736,Red,Red,0.0030316846716056,0.0018395489246517,0.0097281596377517,0.0011376137707971006
0.01,Chronos-Small,GOLD,4127,1770,0.0311264343355034,0.384180790960452,0.007909604519774,680,14,0.0,0.3589388805470129,0.0536319271326457,0.254294499427914,Red,Green,0.003067227300979,0.0004658362416199,0.0322560780576484,0.0011296437221449997
0.025,Chronos-Small,GOLD,4127,1770,0.022004930177249,0.3954802259887006,0.0242937853107344,700,43,0.0,0.8483776119179959,0.1217848520879889,0.999773617502408,Red,Yellow,0.0031593462086571,0.0008595485651608,0.0229669435813758,0.0009620134041267991
0.05,Chronos-Small,GOLD,4127,1770,0.016809734483996,0.4028248587570621,0.0451977401129943,713,80,0.0,0.3463599310721721,0.1158479922077505,0.4659680297855386,Red,Red,0.0032591285109273,0.0013710725146775,0.0176109505370211,0.0008012160530251021
0.1,Chronos-Small,GOLD,4127,1770,0.0117412488802035,0.4152542372881356,0.0949152542372881,735,168,0.0,0.4724075933962188,0.0791737545719403,0.9992460626000244,Red,Red,0.0034242196592208,0.0021181923962842,0.0122591500932039,0.0005179012130003997
0.01,Chronos-Small,WTI,4132,1772,0.0550113024867322,0.4113995485327313,0.0253950338600451,729,45,0.0,4.93130606349368e-08,0.9983046162389264,0.0004730902582268,Red,Yellow,0.0082117437566531,0.0014662547271084,0.0583525510374711,0.003341248550738897
0.025,Chronos-Small,WTI,4132,1772,0.041940444614887,0.4170428893905192,0.0423250564334085,739,75,0.0,2.069443605645649e-05,0.9808305952614572,0.0011774583979152,Red,Red,0.0084396907665975,0.0024385174064074,0.0447203780777655,0.0027799334628784977
0.05,Chronos-Small,WTI,4132,1772,0.0324351437387648,0.4221218961625282,0.0722347629796839,748,128,0.0,5.373884913484339e-05,0.9071840193287176,0.0198744258587932,Red,Red,0.0086637754970368,0.0036102640248431,0.0344858585603426,0.002050714821577801
0.1,Chronos-Small,WTI,4132,1772,0.0225677103807437,0.4418735891647855,0.1309255079006772,783,232,0.0,3.135873892023966e-05,0.96463461181763,0.1438768380104109,Red,Red,0.0090496745475514,0.0053612583791679,0.0239027582274446,0.0013350478467008993
0.01,Chronos-Small,NATGAS,4131,1771,0.0705492331125286,0.3856578204404291,0.0282326369282891,683,50,0.0,2.8023539044852436e-10,0.5930526576635745,0.8910640606195945,Red,Yellow,0.0117106064861145,0.0018775863497361,0.0813476863705347,0.010798453258006102
