n_cal,n_test,qV,pihat_raw,pihat_cp,viol_raw,viol_cp,p_kup_raw,p_kup_cp,p_cc_raw,p_cc_cp,TL_raw,TL_cp,QS_raw,QS_cp,VaR_width,raw_width,model,symbol,alpha
4438,1902,-5.6480902517415214e-05,0.08885383806519453,0.0904311251314406,169,172,0.0992531282969491,0.15805612923486034,0.264472245256143,0.3379442623611002,Red,Red,0.0021208621703207808,0.0021202718920928683,0.013692086555474964,0.013748567457992376,GARCH-N,SP500,0.1
3678,1577,0.00490904978849957,0.024096385542168676,0.010145846544071021,38,16,1.8953797306098252e-06,0.9536925909058616,0.07406378336313657,0.15216063844149297,Yellow,Green,0.00041453122382307606,0.00037927414991687256,0.027006831051041583,0.022097781262542006,GARCH-N,STOXX,0.01
3678,1577,0.002532029430993253,0.039949270767279645,0.025364616360177554,63,40,0.00045934072830433603,0.9262814336099332,0.1467546573493188,0.019290082835852762,Red,Yellow,0.0007715971598113312,0.000752036878966042,0.021149561183712553,0.018617531752719303,GARCH-N,STOXX,0.025
3678,1577,0.001353111466944808,0.05643627140139505,0.045656309448319596,89,72,0.2500947514449865,0.4221289284434636,0.035311890895769915,0.05884692304345973,Red,Red,0.0012332183250336878,0.0012318438994177834,0.016977436643272416,0.01562432517632761,GARCH-N,STOXX,0.05
3678,1577,-5.982295579942329e-06,0.09131261889663919,0.09131261889663919,144,144,0.24387853037215013,0.24387853037215013,0.012656840209913534,0.012656840209913534,Red,Red,0.0019220997027160635,0.0019220477322344875,0.012167367394757761,0.012173349690337705,GARCH-N,STOXX,0.1
3987,1709,0.0005017830808760303,0.013458162668227034,0.011117612638970159,23,19,0.17231335183528085,0.6482722583656855,,,Green,Green,0.00027559091614414284,0.00027447504678530094,0.02343497809235962,0.022933195011483592,GARCH-N,TLT,0.01
3987,1709,0.00023336452270425467,0.029256875365710942,0.028086600351082503,50,48,0.27218802378244633,0.4227246674658348,0.6762036585747657,0.7464624610523208,Yellow,Yellow,0.0005887933492092957,0.0005878305891000473,0.019554738068986,0.019321373546281745,GARCH-N,TLT,0.025
3987,1709,-5.16113317923679e-06,0.05675833820947923,0.05675833820947923,97,97,0.20910686554445024,0.20910686554445024,0.8265842565134487,0.8265842565134487,Red,Red,0.0010344792364039498,0.0010345141170875196,0.016209846696540547,0.016215007829719782,GARCH-N,TLT,0.05
3987,1709,-6.388114551073194e-05,0.10181392627267408,0.10298420128730251,174,176,0.803134247154141,0.6822252016403209,0.5539732621417359,0.629972548666621,Red,Red,0.001748162359801466,0.0017483211819669785,0.012569685956754235,0.012633567102264969,GARCH-N,TLT,0.1
4587,1966,0.0022445027532049106,0.014242115971515769,0.010681586978636826,28,21,0.07553635414897508,0.7638616924946391,,,Green,Green,0.0002042796385699066,0.00020022213876300628,0.014739433259915441,0.012494930506710532,GARCH-N,USDJPY,0.01
4587,1966,0.0003025489460406726,0.027466937945066123,0.0254323499491353,54,50,0.4903038512151947,0.9025463376652159,0.6783728959379371,,Yellow,Yellow,0.00038180564576477486,0.0003812470146344814,0.010829613301186005,0.010527064355145332,GARCH-N,USDJPY,0.025
4587,1966,-0.0002238771715750952,0.04628687690742624,0.04679552390640895,91,92,0.4445333739089271,0.5100794754541864,0.3884665235638439,0.4168120656806219,Red,Red,0.0006251365532503291,0.0006243740877602467,0.008610713730244869,0.008834590901819964,GARCH-N,USDJPY,0.05
4587,1966,-0.0005276707804033479,0.07934893184130214,0.09715157680569685,156,191,0.0016048237890642358,0.6724470716049347,0.05514327692090448,0.03950296607228587,Red,Red,0.0009984676015928602,0.0009931843891946067,0.006355606622314434,0.006883277402717781,GARCH-N,USDJPY,0.1
4316,1850,0.005302661330921259,0.02216216216216216,0.013513513513513514,41,25,5.860401623203337e-06,0.14940154879284961,0.0733711078134911,0.045017864360821,Yellow,Green,0.0011347460958048077,0.0010929448438953804,0.06461797708534484,0.05931531575442357,GARCH-N,WTI,0.01
4316,1850,0.002049832290687798,0.0372972972972973,0.02972972972972973,69,55,0.001570198321507399,0.2055627997903262,0.16057935207436502,0.10419818312086926,Red,Yellow,0.0020338592191647175,0.002016306118031045,0.05202339123583227,0.04997355894514448,GARCH-N,WTI,0.025
4316,1850,0.0011686370454783261,0.05459459459459459,0.05081081081081081,101,94,0.3712805468521636,0.8731904304534448,0.2912828356474837,0.15287734977695522,Red,Red,0.003236353167774261,0.0032329534202086346,0.04310776976984001,0.04193913272436168,GARCH-N,WTI,0.05
4316,1850,-9.931044377614606e-05,0.09567567567567567,0.09567567567567567,177,177,0.532604286604186,0.532604286604186,0.7783477948149841,0.7783477948149841,Red,Red,0.005054493590819863,0.005054064140252181,0.03257664340392399,0.032675953847700126,GARCH-N,WTI,0.1
4459,1912,0.0026537138837206507,0.01778242677824268,0.010460251046025104,34,20,0.002054918419251317,0.840887731149085,0.0026374519534507757,2.75052304282708e-05,Yellow,Green,0.000457880990959116,0.00044677199092275455,0.030361704545668902,0.027707990661948245,Hist-Sim,ASX200,0.01
4459,1912,0.0009876970529559288,0.03190376569037657,0.027719665271966527,61,53,0.06351367607322134,0.45396085563529753,9.499993561212783e-05,0.0005211292094314812,Yellow,Yellow,0.0008525095342747913,0.0008478257898991693,0.021978739124011742,0.020991042071055812,Hist-Sim,ASX200,0.025
4459,1912,0.0005654901584816168,0.05910041841004184,0.05439330543933055,113,104,0.07556468251177384,0.384499431006326,0.000891453926919139,0.00011389469098133098,Red,Red,0.001283924836644437,0.001279978031265909,0.015470547243361896,0.01490505708488028,Hist-Sim,ASX200,0.05
4459,1912,0.00014214559197152192,0.10721757322175732,0.10617154811715482,205,203,0.29783616667899804,0.3726500341554966,0.0003848837052731202,0.0005494890349966308,Red,Red,0.001936038146198288,0.001935047922455194,0.010439128416816063,0.010296982824844541,Hist-Sim,ASX200,0.1
3436,1473,0.003552092288656933,0.010183299389002037,0.006109979633401222,15,9,0.9438021208879924,0.1058858383461323,,,Green,Green,0.00022151142781300554,0.0002281941000580951,0.019106005070198558,0.015553912781541624,Hist-Sim,AUDUSD,0.01
3436,1473,0.0011361512132066764,0.028513238289205704,0.017651052274270197,42,26,0.3981016799077933,0.05670571610851849,0.8479354428434376,,Yellow,Yellow,0.0004228050366427871,0.00042513602005529705,0.013754568984106317,0.01261841777089964,Hist-Sim,AUDUSD,0.025
3436,1473,0.0005316765174223402,0.05431093007467753,0.04412763068567549,80,65,0.4537540072192018,0.29174175711187,0.09306949625760785,0.22981971882520857,Red,Red,0.0007004445081381781,0.0007005797786289388,0.010893770266789818,0.010362093749367477,Hist-Sim,AUDUSD,0.05
3436,1473,0.00039628428498627005,0.10047522063815342,0.0855397148676171,148,126,0.9515556490863739,0.0584553760213683,0.5484258665956183,0.9431640989533697,Red,Red,0.0011518080508198054,0.0011545822474314225,0.008428060330703532,0.00803177604571726,Hist-Sim,AUDUSD,0.1
4369,1873,0.004412965087114463,0.011745862253069941,0.009076348104644954,22,17,0.4599274365674846,0.6831821951185664,7.020893253084637e-05,0.00028975831628264004,Green,Green,0.0006642411218491188,0.0006601334722831371,0.045170583228301975,0.04075761814118751,Hist-Sim,BOVESPA,0.01
4369,1873,0.0016674055245493244,0.026695141484249868,0.021356113187399894,50,40,0.6420285062696125,0.30039226369971805,0.05286162777761194,0.010308132351894095,Yellow,Yellow,0.0011266863385734271,0.0011296956693996065,0.029308581273487462,0.027641175748938134,Hist-Sim,BOVESPA,0.025
4369,1873,0.0008175028723665934,0.04965296316070475,0.04378003203416978,93,82,0.9449990204702742,0.20739747916989404,0.5165890059017744,0.461018193780127,Red,Red,0.001721120123378696,0.0017237304162748424,0.02205716373247472,0.021239660860108124,Hist-Sim,BOVESPA,0.05
4369,1873,0.0004722763211321805,0.09343299519487454,0.08969567538707955,175,168,0.33864370658316145,0.1309734602635969,0.8620364843136874,0.5925147842241014,Red,Red,0.002610451944782406,0.0026146063852975476,0.015541393935636253,0.015069117614504074,Hist-Sim,BOVESPA,0.1
2765,1185,0.014866964861652537,0.012658227848101266,0.004219409282700422,15,5,0.37709967670180333,0.023774341120843645,,,Green,Green,0.0008978535932375994,0.0009221359918628328,0.08001702449386355,0.06515005963221102,Hist-Sim,BTC,0.01
2765,1185,0.004948029988475974,0.029535864978902954,0.024472573839662448,35,29,0.3307123079378138,0.9071028373921408,,,Yellow,Yellow,0.001771337223957652,0.0017637231044778051,0.05495078758306577,0.05000275759458979,Hist-Sim,BTC,0.025
2765,1185,0.0039019214282030174,0.048945147679324896,0.043037974683544304,58,51,0.8672353877571435,0.26043982870983595,0.21912892039008747,0.888095284483401,Red,Red,0.002847838929770699,0.0028640261775177865,0.04064067310883693,0.0367387516806339,Hist-Sim,BTC,0.05
2765,1185,0.0005766926459315411,0.10717299578059072,0.10632911392405063,127,126,0.41530817420881616,0.47176403117668153,0.4592199663105827,0.4194377979500499,Red,Red,0.004492901506720589,0.004489036763595645,0.02628038846818744,0.025703695822255894,Hist-Sim,BTC,0.1
4513,1935,0.0035556210507943636,0.01757105943152455,0.012919896640826873,34,25,0.002498414468682153,0.21673624541968584,1.4998018279976932e-05,0.0001892240517742394,Yellow,Green,0.0005441042599438031,0.0005248388424372307,0.03529102655431765,0.03173540550352328,Hist-Sim,FCHI,0.01
4513,1935,0.0022497202982783536,0.02945736434108527,0.023772609819121448,57,46,0.22171195403545196,0.7273625595769331,2.6825560733967357e-05,6.660659874424546e-06,Yellow,Yellow,0.0009508517511469473,0.000946193305522216,0.025275970194259957,0.023026249895981604,Hist-Sim,FCHI,0.025
4513,1935,0.0011816445724792748,0.05581395348837209,0.04806201550387597,108,93,0.24895049056070817,0.6938878502928298,4.108318913620401e-06,0.00010314231513497418,Red,Red,0.0015027770101317867,0.0015008320942422717,0.019532950267725894,0.01835130569524662,Hist-Sim,FCHI,0.05
4513,1935,0.0003373338484355705,0.09974160206718347,0.09560723514211886,193,185,0.9697649454912033,0.5167397357893642,1.624391652321755e-05,9.416948215357213e-05,Red,Red,0.0022344245346756554,0.002235228063056998,0.012621738219370173,0.012284404370934603,Hist-Sim,FCHI,0.1
2460,1055,0.0014170611570848562,0.017061611374407582,0.007582938388625593,18,8,0.036232689478673086,0.4098376546404163,,,Yellow,Green,0.0001510854790883115,0.00014727306477499007,0.013191131791001844,0.011774070633916984,Hist-Sim,CBU0,0.01
2460,1055,0.0008585748887813,0.03317535545023697,0.022748815165876776,35,24,0.10501199495287483,0.6344556311847054,0.46317341727917316,0.5720187586420187,Yellow,Yellow,0.00031483921084503563,0.00031319399715939273,0.010331568586663913,0.009472993697882615,Hist-Sim,CBU0,0.025
2460,1055,0.0002686725374315751,0.05687203791469194,0.052132701421800945,60,55,0.31579900672046235,0.7522015605176979,0.02213833842200741,0.22495218561984653,Red,Red,0.0005374912273464439,0.0005362626492523969,0.008132161120840238,0.007863488583408662,Hist-Sim,CBU0,0.05
2460,1055,0.00011196343091343999,0.1033175355450237,0.1023696682464455,109,108,0.7207575723735193,0.7982052442853271,0.3786966778421581,0.34109095805348577,Red,Red,0.0008785802350017354,0.0008782190429710076,0.00589301753776399,0.005781054106850551,Hist-Sim,CBU0,0.1
1800,772,0.0015082053758471367,0.02072538860103627,0.019430051813471502,16,15,0.008860117283427504,0.01971855978221615,0.3355189365546112,0.29060298653204675,Yellow,Yellow,0.00041584408707468336,0.0004003982080949981,0.02638963946967666,0.02488143409382953,Hist-Sim,DJCI,0.01
1800,772,0.0007664514776053732,0.03756476683937824,0.034974093264248704,29,27,0.037169981573718314,0.09376277804415534,0.11210346596291787,0.07557617596963062,Red,Yellow,0.0007814318735592741,0.0007729142232707567,0.019399145852111898,0.018632694374506525,Hist-Sim,DJCI,0.025
1800,772,7.170749737502036e-05,0.06606217616580311,0.06476683937823834,51,50,0.05048347596344893,0.07119723741021677,0.16129458200393065,0.13685304470540505,Red,Red,0.0011927022826695754,0.001191563039914096,0.013997286827569667,0.013925579330194648,Hist-Sim,DJCI,0.05
1800,772,0.00018587277824040974,0.11269430051813471,0.11269430051813471,87,87,0.2482033008772826,0.2482033008772826,0.07789679550578366,0.07789679550578366,Red,Red,0.0018329142710679868,0.001830554746162862,0.010370904152980117,0.010185031374739709,Hist-Sim,DJCI,0.1
1959,841,0.006892131648959701,0.023781212841854936,0.015457788347205707,20,13,0.0006473892468039644,0.1408108282083872,0.08641487027510175,0.19072293419019115,Yellow,Green,0.0013314389529404517,0.0012661456650337817,0.09139104249546551,0.08449891084650579,Hist-Sim,ETH,0.01
1959,841,0.003029443169266552,0.034482758620689655,0.034482758620689655,29,29,0.09546801674212824,0.09546801674212824,0.08943881651345487,0.08943881651345487,Yellow,Yellow,0.00260553793382865,0.002576810455499398,0.07315433488267023,0.07012489171340368,Hist-Sim,ETH,0.025
1959,841,0.0006968789648722773,0.06183115338882283,0.06183115338882283,52,52,0.12834542006359728,0.12834542006359728,0.014273435691790515,0.014273435691790515,Red,Red,0.004239501559987233,0.004231256678060386,0.05270799853274885,0.05201111956787657,Hist-Sim,ETH,0.05
1959,841,0.00045895493859234027,0.1248513674197384,0.12366230677764566,105,104,0.02022017632268991,0.026797859504519628,0.07008490463053185,0.057879147356075134,Red,Red,0.006703887194805761,0.0066926761546963935,0.03661455440070228,0.03615559946210994,Hist-Sim,ETH,0.1
3873,1660,0.0011022546580559053,0.015060240963855422,0.010843373493975903,25,18,0.0538718641854129,0.7333264008006899,,,Green,Green,0.00015892545010359394,0.00015629455290186548,0.011994509616420741,0.010892254958364838,Hist-Sim,EURUSD,0.01
3873,1660,0.00038390909301051854,0.031927710843373494,0.02710843373493976,53,45,0.082785725721087,0.587167320650951,0.5529231319243196,0.8324256505502323,Yellow,Yellow,0.00031085252368418084,0.00030915264075111274,0.009053400771243503,0.008669491678232983,Hist-Sim,EURUSD,0.025
3873,1660,4.666449459466565e-07,0.05783132530120482,0.05783132530120482,96,96,0.15271528682050217,0.15271528682050217,0.7996170539383961,0.7996170539383961,Red,Red,0.0005106718244856667,0.0005106681700372948,0.007078100761542419,0.007077634116596471,Hist-Sim,EURUSD,0.05
3873,1660,-8.693488999386972e-05,0.11144578313253012,0.11506024096385542,185,191,0.1261836745708289,0.045236313870438916,0.19665677621529942,0.10311159729626374,Red,Red,0.0008268192576935535,0.0008279591700010776,0.005219926680579533,0.005306861570573403,Hist-Sim,EURUSD,0.1
4459,1911,0.0036501061976578555,0.01674515960230246,0.010465724751439037,32,20,0.006889443396467132,0.8390765965149758,7.394650603731456e-06,0.0008083942966171653,Yellow,Green,0.0004572788921414387,0.0004419943306006229,0.02981474919967633,0.026164643002018474,Hist-Sim,FTSE100,0.01
4459,1911,0.00142401237132413,0.027210884353741496,0.024071166928309785,52,46,0.541549486888153,0.7935779158844042,5.7995640518893055e-06,7.569975344590141e-05,Yellow,Yellow,0.0008039722218331902,0.0008027227549274337,0.020898378440309843,0.019474366068985713,Hist-Sim,FTSE100,0.025
4459,1911,0.00040641847931509496,0.05337519623233909,0.04866562009419152,102,93,0.5028748773668187,0.7880927270507204,2.113900621214526e-08,5.104521250132166e-10,Red,Red,0.0012747096074308523,0.0012741918817045454,0.015758779516920878,0.015352361037605783,Hist-Sim,FTSE100,0.05
4459,1911,0.0003542735683712602,0.09576138147566719,0.09157509157509157,183,175,0.5342125156805819,0.21366219256160401,1.1285836144514505e-06,2.882732235143237e-07,Red,Red,0.0018734279727577908,0.00187575813060153,0.010473361085371459,0.010119087517000198,Hist-Sim,FTSE100,0.1
3881,1664,0.0014181250780124811,0.018629807692307692,0.009014423076923076,31,15,0.0015820132339754434,0.6811313249225517,0.13290067058512167,0.12335312944021037,Yellow,Green,0.0001970906582906689,0.0001937531977120994,0.014557073312212936,0.013138948234200457,Hist-Sim,GBPUSD,0.01
3881,1664,0.00040736862735419113,0.028245192307692308,0.026442307692307692,47,44,0.40601061857841625,0.7088531977620001,0.01062324830875594,0.005770924243054809,Yellow,Yellow,0.0003919998529730434,0.0003910240388303868,0.011458958557823466,0.011051589930469275,Hist-Sim,GBPUSD,0.025
3881,1664,0.0003386708097105253,0.05348557692307692,0.047475961538461536,89,79,0.5186623933591257,0.6338852826835567,4.599292382267972e-05,0.0011055676331023223,Red,Red,0.0006408406282704526,0.0006410151354771948,0.009130711844583776,0.00879204103487325,Hist-Sim,GBPUSD,0.05
3881,1664,0.00012081386689427077,0.1015625,0.0967548076923077,169,161,0.8321299391821234,0.6574669620608415,0.12525933457476557,0.08114283797911148,Red,Red,0.0010194408951941986,0.0010196150027906923,0.006464016971867719,0.006343203104973449,Hist-Sim,GBPUSD,0.1
4482,1922,0.0027969278978324102,0.015608740894901144,0.011966701352757543,30,23,0.022380650679889258,0.4006136586960334,3.076465605711398e-06,9.372257429696162e-05,Green,Green,0.000525898723475731,0.0005138539035070688,0.035114609433815724,0.03231768153598332,Hist-Sim,GDAXI,0.01
4482,1922,0.002283031211514727,0.032778355879292405,0.026014568158168574,63,50,0.036964360576296484,0.7771391330016403,0.00015681704342107583,0.00023055345342082312,Yellow,Yellow,0.0009624042980480913,0.0009543184300812771,0.026256115809269637,0.023973084597754914,Hist-Sim,GDAXI,0.025
4482,1922,0.0010270502825633354,0.058792924037460975,0.04890738813735692,113,94,0.08489697687957343,0.8254433968502506,0.0008402301429665249,0.00014270440829011743,Red,Red,0.001525975540167837,0.0015224701734366072,0.019714543651252508,0.018687493368689176,Hist-Sim,GDAXI,0.05
4482,1922,0.0005535108457569403,0.10093652445369407,0.09469302809573361,194,182,0.8912914394526796,0.43434493009125474,0.0017190769919501747,0.0017029696818945395,Red,Red,0.0022938601313362084,0.0022946097433160775,0.013613010870700791,0.013059500024943849,Hist-Sim,GDAXI,0.1
4311,1848,0.002793970262474313,0.016774891774891776,0.011904761904761904,31,22,0.0076298507540539795,0.4243176752523571,0.5470650205477567,0.26287711702693006,Yellow,Green,0.000450379906794771,0.0004377547884236032,0.029422968406056883,0.02662899814358257,Hist-Sim,GOLD,0.01
4311,1848,0.0015653674335723497,0.02976190476190476,0.024350649350649352,55,45,0.20282400435383763,0.8574991436436751,0.7584940074561365,0.42544520594190993,Yellow,Yellow,0.0008230344853858572,0.0008195628337294558,0.0220706368687184,0.020505269435146054,Hist-Sim,GOLD,0.025
4311,1848,0.0007978871788910328,0.05735930735930736,0.05303030303030303,106,98,0.15566962344296842,0.5537624481708039,0.6489121763652526,0.9453300709786453,Red,Red,0.0013208883870869028,0.0013171365589582157,0.016480718584443922,0.01568283140555289,Hist-Sim,GOLD,0.05
4311,1848,0.00016479759482994003,0.10606060606060606,0.10497835497835498,196,194,0.389319373692087,0.4788085079953016,0.4099095720315564,0.35168957643889365,Red,Red,0.002074752648592417,0.002073903771372667,0.011091020218197462,0.010926222623367524,Hist-Sim,GOLD,0.1
4344,1862,0.00345447585696345,0.01342642320085929,0.01020408163265306,25,19,0.15791445675839677,0.9297088066635899,0.04443201105453087,0.013665466318434683,Green,Green,0.000549942492090992,0.0005449821420167662,0.03729697463075263,0.03384249877378917,Hist-Sim,HSI,0.01
4344,1862,0.0017774959739264608,0.02685284640171858,0.020945220193340493,50,39,0.6127702621998123,0.24915113406961853,0.05391906984800032,0.05461289436561223,Yellow,Yellow,0.0010112406978927274,0.001013086373673843,0.029066325053343785,0.027288829079417327,Hist-Sim,HSI,0.025
4344,1862,0.00016394891021210417,0.04672395273899033,0.04618689581095596,87,86,0.5121282797257378,0.4446570514799886,0.008070647441273171,0.00677044659597037,Red,Red,0.0016122587422760788,0.001612822968807935,0.02242164901243085,0.02225770010221875,Hist-Sim,HSI,0.05
4344,1862,-9.691579992900795e-05,0.10257787325456498,0.10311493018259936,191,192,0.7118360673973316,0.6555972843419895,0.3520512937811675,0.32685397280429906,Red,Red,0.002594240412776783,0.0025945291050253946,0.016955169279367716,0.017052085079296724,Hist-Sim,HSI,0.1
3043,1305,0.001706408970854726,0.013793103448275862,0.00842911877394636,18,11,0.19281188847184905,0.5577538828454078,,,Green,Green,0.00024134879144129464,0.00024026741243212936,0.02142204655224894,0.019715637581394215,Hist-Sim,IBGL,0.01
3043,1305,0.0013544546098226886,0.028352490421455937,0.021455938697318006,37,28,0.44743161269569987,0.40083252591434293,0.959763259959687,0.6301840040723108,Yellow,Yellow,0.0005105107564839998,0.0005105871923470739,0.017926321306030026,0.016571866696207336,Hist-Sim,IBGL,0.025
3043,1305,0.0004129947700191351,0.052873563218390804,0.0475095785440613,69,62,0.6368710490297146,0.6773304693760884,0.08692787329952156,0.172178630609368,Red,Red,0.0008742962367277098,0.0008743242560858026,0.014133189734646093,0.013720194964626956,Hist-Sim,IBGL,0.05
3043,1305,0.0001353084332719398,0.09961685823754789,0.09731800766283524,130,127,0.9631806443536826,0.7457465229230411,0.9901874046988085,0.9071253580293562,Red,Red,0.0014695221146708234,0.001469739690879558,0.011009723134144164,0.010874414700872224,Hist-Sim,IBGL,0.1
2946,1263,0.0008834086325304746,0.00870942201108472,0.00870942201108472,11,11,0.6373904008232296,0.6373904008232296,,,Green,Green,0.0005586609484945143,0.0005598010562308758,0.045285387442706396,0.04440197881017592,Hist-Sim,ICLN,0.01
2946,1263,0.0017296557314770422,0.025336500395882817,0.021377672209026127,32,27,0.9390761509907761,0.39798012628138757,0.8355401419004852,,Yellow,Yellow,0.0011164182310258513,0.0011185239912685583,0.037493283450727014,0.03576362771924997,Hist-Sim,ICLN,0.025
2946,1263,0.0010238053722010816,0.047505938242280284,0.04275534441805225,60,54,0.6818344263033284,0.22621704303015355,0.22303826414666206,0.2887179470521821,Red,Red,0.0018412638753663264,0.001845844007904168,0.029084467010195368,0.02806066163799429,Hist-Sim,ICLN,0.05
2946,1263,-0.00040753524651163803,0.09897070467141726,0.1021377672209026,125,129,0.9028043539124757,0.8006930511802071,0.5930851380448064,0.7799085153508336,Red,Red,0.0030055595783140205,0.0030059462667117514,0.020832151964613424,0.021239687211125062,Hist-Sim,ICLN,0.1
4314,1850,0.00402343753173303,0.02,0.018378378378378378,37,34,0.00014162607791667892,0.0011836752307893272,0.2138626021190151,0.15548238222607114,Yellow,Yellow,0.0017675545051768255,0.0017328947856528434,0.10825004289482863,0.10422660536309561,Hist-Sim,NATGAS,0.01
4314,1850,0.0012551946497320332,0.03513513513513514,0.03405405405405405,65,63,0.008438623804391865,0.017968077755561307,0.2844368629367121,0.23864361516313048,Yellow,Yellow,0.0032952420073365887,0.0032834024557810357,0.08458617844090224,0.08333098379117021,Hist-Sim,NATGAS,0.025
4314,1850,0.0006729993254515829,0.06432432432432432,0.06324324324324325,119,117,0.0066789870247027094,0.011904665567308292,0.22190595674897406,0.1840751427843218,Red,Red,0.005129775617115013,0.005120512343576975,0.06373900378741815,0.06306600446196657,Hist-Sim,NATGAS,0.05
4314,1850,-0.0004679563393453143,0.11783783783783784,0.12108108108108108,218,224,0.012609228492519109,0.0033271966061940716,0.11401966975741384,0.21150422995017293,Red,Red,0.008143797728701746,0.008152454478327482,0.04791881086453699,0.048386767203882304,Hist-Sim,NATGAS,0.1
3001,1287,0.0030245018021237344,0.01320901320901321,0.005439005439005439,17,7,0.2701296444226583,0.07180987399050809,,,Green,Green,0.00034017090926417875,0.0003411848658623425,0.027425256941921407,0.02440075513979768,Hist-Sim,NIFTY,0.01
3001,1287,0.0007145741355250208,0.02641802641802642,0.024864024864024864,34,32,0.7467667903846895,0.9750523270064119,,,Yellow,Yellow,0.0006493726113511167,0.000649135232764431,0.019301482944515926,0.0185869088089909,Hist-Sim,NIFTY,0.025
3001,1287,0.0004104295507759651,0.05128205128205128,0.048174048174048176,66,62,0.8335220931241001,0.7624075294798279,0.17234312928714202,0.10290057430158062,Red,Red,0.001055423497345926,0.0010555961594380713,0.015054304034411164,0.0146438744836352,Hist-Sim,NIFTY,0.05
3001,1287,-5.226738819997384e-05,0.10101010101010101,0.10256410256410256,130,132,0.9039995184650704,0.7600081684114253,0.0008795621530433007,0.0005752733587901515,Red,Red,0.0016582277278575483,0.0016583313899837476,0.010270662520756459,0.010322929908956432,Hist-Sim,NIFTY,0.1
4317,1851,0.005297441133603083,0.01620745542949757,0.007563479200432199,30,14,0.01378578347646664,0.2709394929357726,0.0010676187946631055,0.0035371246291540093,Yellow,Green,0.0005509371564144775,0.0005477867370027074,0.039765097802706935,0.034467656669103855,Hist-Sim,NIKKEI,0.01
4317,1851,0.002538164361412463,0.03457590491626148,0.022690437601296597,64,42,0.012541558926237095,0.5180316482209686,0.006215696923926761,0.0022764490596312026,Yellow,Yellow,0.0010233554806251734,0.001013201707983303,0.02835166445848845,0.02581350009707599,Hist-Sim,NIKKEI,0.025
4317,1851,0.000426590926410916,0.05726634251755808,0.05456509994597515,106,101,0.16050826127031503,0.37418810761412513,0.0008344859143983863,0.009282007739240261,Red,Red,0.0016140272265817359,0.0016118293941194586,0.02056128764793136,0.020134696721520445,Hist-Sim,NIKKEI,0.05
4317,1851,0.00024809873100094595,0.10750945434900054,0.10480821177741761,199,194,0.28672659753500074,0.4935096505330304,0.043626711982371336,0.06512758731338975,Red,Red,0.002502751399370705,0.0025012270509391053,0.014300709221076383,0.014052610490075437,Hist-Sim,NIKKEI,0.1
4438,1902,0.003282584740003286,0.017350157728706624,0.013669821240799159,33,26,0.0035297881228082417,0.1276058602823411,0.0021105728931382073,0.050146014713332354,Yellow,Green,0.0005581691664894074,0.0005402445365878235,0.0365566553547809,0.033274070614777614,Hist-Sim,SP500,0.01
4438,1902,0.002089796077581729,0.033123028391167195,0.025236593059936908,63,48,0.030523781816396256,0.9473868153857983,0.07379578411668053,0.0071525378347337965,Yellow,Yellow,0.0010147181156766264,0.0010070711691910043,0.027138749279626916,0.02504895320204519,Hist-Sim,SP500,0.025
4438,1902,0.0005191208773900474,0.05310199789695058,0.050473186119873815,101,96,0.5386870483932804,0.9246753682239578,0.00022205715022505235,0.0009697717895958968,Red,Red,0.001583890689248629,0.0015828807765741787,0.01968757811789992,0.019168457240509876,Hist-Sim,SP500,0.05
4438,1902,0.00018158594540239065,0.10672975814931651,0.1046267087276551,203,199,0.3326221477197039,0.5040833585799455,0.002439441773386286,0.002345604780591759,Red,Red,0.0023739435176611096,0.0023728434786333087,0.012314658301600851,0.01213307235619846,Hist-Sim,SP500,0.1
3678,1577,0.0047453718086177855,0.014584654407102092,0.01077996195307546,23,17,0.08677344817537991,0.7585282787842005,8.763966689806502e-06,2.626257373794516e-07,Green,Green,0.0005190351938644422,0.0005057851745350237,0.034163193629872815,0.02941782182125503,Hist-Sim,STOXX,0.01
3678,1577,0.0023781116395808106,0.031071655041217502,0.024096385542168676,49,38,0.13650451366599925,0.8171512616702273,9.87564882204417e-07,0.001796070608974798,Yellow,Yellow,0.0009167454434653418,0.0009117677856998195,0.023813296179994937,0.021435184540414123,Hist-Sim,STOXX,0.025
3678,1577,0.0009650065662966199,0.05136334812935954,0.04438807863031072,81,70,0.8046323429624747,0.29760690143370105,7.4491465720250005e-06,5.770893522161202e-06,Red,Red,0.0014213721579413915,0.0014232774927020238,0.01771101411122567,0.01674600754492905,Hist-Sim,STOXX,0.05
3678,1577,0.000552736778695051,0.1046290424857324,0.09701965757767914,165,153,0.5427674726054086,0.6919005162226741,0.0015214113405233043,8.195648828301927e-05,Red,Red,0.0020735793376513816,0.002073265152839849,0.011466129287618962,0.010913392508923911,Hist-Sim,STOXX,0.1
3987,1709,0.001177761413393718,0.014628437682855471,0.011702750146284377,25,20,0.07202950117263685,0.4908972661046507,0.004824161265357563,0.0011387208065349874,Green,Green,0.00038231705122956363,0.0003785242621447153,0.0270264510940921,0.02584868968069838,Hist-Sim,TLT,0.01
3987,1709,0.00016585512786629689,0.0310122878876536,0.029256875365710942,53,50,0.12469741128332223,0.27218802378244633,0.1053626936781642,0.07169315905755602,Yellow,Yellow,0.0006832026781083741,0.0006823338236618074,0.019423981345142224,0.019258126217275923,Hist-Sim,TLT,0.025
